hidden_layers,learning_rate,activation,dropout,val_accuracy,train_accuracy,test_accuracy,val_f1,val_precision,val_recall,test_f1,test_precision,test_recall,l2_penalty
"[16, 512]",0.01,relu,0.1,0.6740890688259109,0.9682217714672076,0.6275303643724697,0.32558837096952303,0.37315679957640224,0.3166472037717344,0.2877580705739705,0.3394356896961064,0.27522708612351915,0.1
"[64, 128, 256, 128]",0.0005,relu,0.5,0.6923076923076923,0.9540229885057471,0.6497975708502024,0.36669752850042486,0.4987705169787213,0.34357500289524695,0.31139412050098864,0.34145181234661826,0.2995497599299226,0.0
[64],0.0005,relu,0.1,0.6842105263157895,0.964841108857336,0.6477732793522267,0.3093058593876948,0.36124230259404677,0.301236112210768,0.29498946722037744,0.33242531486171745,0.28380601698811964,0.0
[8],0.0005,relu,0,0.22267206477732793,0.3522650439486139,0.21862348178137653,0.1623913120199752,0.46690719808981035,0.19548996455676684,0.10591131371503569,0.2649004963313061,0.173423074424326,0.01
"[32, 16]",0.01,relu,0,0.6740890688259109,0.9513184584178499,0.6437246963562753,0.32462425068043277,0.3616834629891561,0.31253437976685783,0.3047371711397064,0.324305379901089,0.2957936868293564,0.01
"[128, 256]",0.001,relu,0.25,0.680161943319838,0.914131169709263,0.6376518218623481,0.3475257462980341,0.3621192066386601,0.3452380384483013,0.30994993335881377,0.3255868773313745,0.3061436396855671,0.01
"[8, 256, 256]",0.001,relu,0.5,0.6558704453441295,0.9533468559837728,0.6174089068825911,0.2689592256148107,0.30814355391752385,0.2680813799399532,0.26322527409334145,0.28559871791295943,0.2610549620092799,0.0
"[16, 16]",0.005,relu,0.5,0.6720647773279352,0.9310344827586207,0.6356275303643725,0.33733727704149274,0.35555501132009754,0.32723623004442776,0.31509974533106966,0.3244076071607717,0.3101690306399318,0.001
"[256, 16]",0.0005,relu,0.5,0.5303643724696356,0.7369844489519946,0.5222672064777328,0.298020987980474,0.2931439685562624,0.33374913994438404,0.30757392786522786,0.30131455540796204,0.3533335895585583,0.0
"[256, 16, 64]",0.0005,relu,0.5,0.34210526315789475,0.49222447599729546,0.354251012145749,0.18431335733003143,0.2894235528485548,0.23668932414239047,0.1853997453260533,0.26052533194028676,0.2574402458046075,0.01
"[256, 8, 16]",0.0005,relu,0.1,0.659919028340081,0.964841108857336,0.611336032388664,0.33178576904816365,0.40764644533026884,0.3161203835679743,0.2744470573650315,0.2942034915930972,0.2694800312525594,0.01
"[64, 8, 32]",0.0005,relu,0.5,0.17611336032388664,0.23529411764705882,0.1437246963562753,0.12876055603895803,0.16069011711770112,0.29898472471219656,0.09764048882453615,0.06759946402803546,0.24762630277336162,0.0
"[512, 32, 8, 128]",0.01,relu,0,0.5991902834008097,0.8749154834347532,0.5890688259109311,0.25688902640707806,0.3109923808406494,0.2697785997222793,0.2546029126789121,0.2854503105590062,0.26332810774300136,0.0
"[16, 64]",0.005,relu,0.25,0.6781376518218624,0.920892494929006,0.6356275303643725,0.33167899179086513,0.36679425285191447,0.32250565053287206,0.31193667233691996,0.3658252878510113,0.2992460397224164,0.0
"[256, 32, 32]",0.0005,relu,0.25,0.680161943319838,0.9770114942528736,0.6133603238866396,0.3174756815791869,0.3558816457081441,0.30290700863291603,0.27564543727316687,0.2990497243913643,0.2668977296245757,0.0
"[128, 8, 64]",0.001,relu,0,0.6578947368421053,0.964841108857336,0.6234817813765182,0.31161568361147035,0.35844165502889386,0.2968264686036901,0.28114568572216103,0.3329228059640284,0.2643574576068318,0.01
"[256, 256]",0.001,relu,0.25,0.6680161943319838,0.9553752535496958,0.6497975708502024,0.3189209373034886,0.36510391627500927,0.30211450318615524,0.3027877151243709,0.3305519065202297,0.2924515816411936,0.0
"[32, 256, 256]",0.0005,relu,0,0.6680161943319838,0.9235970250169033,0.6356275303643725,0.32280442179401764,0.3571387721755369,0.31307657516199444,0.3001186323107346,0.3083026617431083,0.30373188813426616,0.01
"[8, 16, 8, 8]",0.001,relu,0.5,0.19433198380566802,0.24814063556457067,0.2125506072874494,0.07358907982668723,0.07467532467532467,0.1521977429557217,0.10200551073388363,0.09416489307793655,0.19075258769407705,0.0
"[64, 64, 16]",0.0005,relu,0.1,0.6740890688259109,0.964841108857336,0.6578947368421053,0.29697294953319875,0.34781958218205206,0.29795774324090973,0.34305075789341355,0.49635438365746176,0.31421233438598895,0.1
"[256, 256, 128]",0.001,relu,0.25,0.6720647773279352,0.9628127112914131,0.6336032388663968,0.3154150640509135,0.35858883632404653,0.30348699376390237,0.2848354786003534,0.31047055586130984,0.27933036557097884,0.0
"[16, 256]",0.01,relu,0.5,0.6659919028340081,0.9364435429344151,0.631578947368421,0.3301397628632913,0.3637629387938794,0.3216799553235723,0.31245413163869296,0.3304377929127296,0.31154168913477426,0.0
"[32, 128]",0.005,relu,0,0.6619433198380567,0.9959432048681541,0.6356275303643725,0.27733708052231626,0.3366655097381128,0.26522821680831693,0.2645617114367114,0.33235546752988615,0.24791602365131774,0.0
"[32, 16, 256]",0.005,relu,0.5,0.6639676113360324,0.9567275185936444,0.6437246963562753,0.3380060772010125,0.35322193946750513,0.33359826933825676,0.3224165407538663,0.3297822134877627,0.3226189113235421,0.01
"[16, 512]",0.001,relu,0.5,0.680161943319838,0.9411764705882353,0.6538461538461539,0.35346580765649793,0.4982652687479799,0.33087387254705775,0.3288586655340441,0.3920223353246125,0.3117173366117359,0.001
"[8, 32, 8]",0.005,relu,0.5,0.562753036437247,0.5841784989858012,0.5425101214574899,0.14655786691184922,0.18303111719516182,0.19437251578209025,0.13290427387976228,0.16795215882652212,0.17288281310887693,0.0
"[256, 64, 256]",0.005,relu,0.1,0.6376518218623481,0.966869506423259,0.6133603238866396,0.33291665055346265,0.3760167426158806,0.31689726601334856,0.3440980499132673,0.39333167985509293,0.3251247920874016,0.1
"[8, 256]",0.001,relu,0.5,0.6821862348178138,0.9519945909398242,0.6356275303643725,0.3428520087455837,0.37078363705676926,0.3318947032964555,0.28872644482807075,0.30823846089501017,0.283100680003058,0.01
"[64, 32, 128]",0.01,relu,0.1,0.6234817813765182,0.9513184584178499,0.6052631578947368,0.2692535501896173,0.39918649370317233,0.26168695949281057,0.2807821666766421,0.34393626764160723,0.26551462903543627,0.01
"[512, 512, 32]",0.005,relu,0.1,0.631578947368421,0.966869506423259,0.631578947368421,0.23673352051470176,0.2395828047134288,0.2504124126464552,0.2667083748922454,0.3266494602891662,0.26840873050979436,0.0
"[128, 32, 64]",0.001,relu,0.25,0.6558704453441295,0.973630831643002,0.6417004048582996,0.28050202480357117,0.3488160957320524,0.27052598825909213,0.256592978195503,0.2986484329477691,0.25283950647686565,0.001
"[512, 32, 8]",0.005,relu,0.5,0.6234817813765182,0.881000676132522,0.5688259109311741,0.30627030146918316,0.3229460456082837,0.2994467884173767,0.2669325973276695,0.27429040642640334,0.2646908304761872,0.0
"[32, 8, 64]",0.01,relu,0.1,0.645748987854251,0.8816768086544963,0.5991902834008097,0.3348333494612051,0.3775261653166932,0.3319925688902535,0.31063496114527234,0.3371235554377088,0.30473070573977956,0.0
"[128, 8, 64]",0.005,relu,0.5,0.645748987854251,0.8647734956051386,0.6093117408906883,0.3430421167406488,0.39768664979436885,0.33828362029629244,0.31577555909533384,0.3887786767476917,0.3259928730047629,0.1
"[128, 8]",0.0005,relu,0.5,0.6234817813765182,0.8918187964841109,0.6093117408906883,0.30082202694562243,0.2934174143156345,0.3116767841814776,0.3078756730927825,0.29984481514653927,0.31872128708017317,0.01
"[256, 256, 512, 64]",0.01,relu,0.1,0.3076923076923077,0.39148073022312374,0.305668016194332,0.19328668699428495,0.23594194285388104,0.22014356023664533,0.2038101125390301,0.230227875306311,0.23664409236217748,0.0
"[64, 256, 128]",0.0005,relu,0.5,0.4959514170040486,0.5983772819472617,0.4817813765182186,0.19627299184674168,0.27737262038073907,0.22189700514168598,0.18985937583597645,0.2913730053191489,0.21247549572017657,0.0
"[64, 256, 128]",0.001,relu,0,0.6740890688259109,0.9851250845165652,0.645748987854251,0.3104704177945564,0.3751462990843095,0.29673282094277087,0.2700013060609801,0.319443372219363,0.26172213754347673,0.0
"[32, 8, 256]",0.0005,relu,0.25,0.659919028340081,0.973630831643002,0.6396761133603239,0.3204722924735628,0.37207464063089746,0.29971999830807716,0.3035148745031343,0.3261247875218463,0.29460726865686193,0.0
"[32, 32, 256]",0.005,relu,0.1,0.6821862348178138,0.9695740365111561,0.6477732793522267,0.3020045021077925,0.3450943443287398,0.2991215816622575,0.29996194236237106,0.34372678007050667,0.2906061030669917,0.0
"[512, 64, 16]",0.001,relu,0.5,0.6740890688259109,0.9682217714672076,0.631578947368421,0.356372129929893,0.38169480730622035,0.35239578600420274,0.3249507261989101,0.33292669340463454,0.3273384206973068,0.0
"[64, 16]",0.01,relu,0.1,0.6720647773279352,0.9776876267748479,0.6538461538461539,0.296517134017134,0.3489947833887996,0.2863501081195074,0.2978556887943316,0.34403409090909093,0.28691679153193544,0.001
"[512, 8]",0.0005,relu,0.25,0.6680161943319838,0.9770114942528736,0.611336032388664,0.2981251468170073,0.35103996213270455,0.28611858129223583,0.26222775038672175,0.29735707945794576,0.2508849347084641,0.1
"[8, 16]",0.005,relu,0,0.6720647773279352,0.9567275185936444,0.6295546558704453,0.3276938531800246,0.3662837342737143,0.31092565526232613,0.298403235351802,0.3226221625052812,0.2865566551814987,0.1
"[512, 128]",0.001,relu,0.5,0.6781376518218624,0.9486139283299526,0.6417004048582996,0.32809587256011385,0.38749183787227265,0.31196547380840245,0.2909906276701429,0.31184696100662485,0.2856576611269978,0.001
"[32, 32]",0.01,relu,0.1,0.6740890688259109,0.9986477349560514,0.6417004048582996,0.2991763925755202,0.3498517454524204,0.28470706838197457,0.2766472575423918,0.3507255026935154,0.2571725716281411,0.1
[512],0.0005,relu,0,0.6821862348178138,0.966869506423259,0.6396761133603239,0.3127610014706789,0.3689547914725921,0.3012805773287625,0.28833626358183695,0.32100883152173915,0.2780882566161039,0.0
"[128, 16, 512, 8]",0.001,relu,0.1,0.6659919028340081,0.9425287356321839,0.6072874493927125,0.34047868915487933,0.4189986837248159,0.3341458442756941,0.263279153089514,0.2910090579710145,0.257612141412204,0.001
"[8, 8, 512]",0.01,relu,0.5,0.5668016194331984,0.6734279918864098,0.5566801619433198,0.11581191013838225,0.28493788819875776,0.1385933806146572,0.10130503388690569,0.14771262886597938,0.13027530979658639,0.001
"[16, 512]",0.01,relu,0,0.6700404858299596,0.9729546991210277,0.645748987854251,0.3436820760532854,0.41735722517402885,0.318468456981442,0.31178362209073984,0.34761062009275306,0.2969357863757113,0.1
"[32, 512]",0.01,relu,0,0.6578947368421053,0.9830966869506423,0.631578947368421,0.3019441238851264,0.35529521980809115,0.28388060909181057,0.2881309442918869,0.3322845986918516,0.2718755067198434,0.0
"[64, 256, 512]",0.005,relu,0.5,0.6518218623481782,0.8911426639621366,0.5991902834008097,0.3399894858610756,0.35788889690602277,0.33434529648547173,0.29833216329349344,0.2961299452029088,0.3061150886166531,0.0
"[16, 8, 32]",0.01,relu,0.5,0.6376518218623481,0.8566599053414469,0.6052631578947368,0.25919845160372246,0.36477731092436977,0.241219931301283,0.2116295084176131,0.32151543631806795,0.20276493011943575,0.001
[64],0.01,relu,0.1,0.6842105263157895,0.9709263015551048,0.6336032388663968,0.32189465666445305,0.35312088707857814,0.3119970979795761,0.2999296871422915,0.33265774220783084,0.28716096312310335,0.001
"[64, 128, 512, 16]",0.001,relu,0,0.6639676113360324,0.9918864097363083,0.6376518218623481,0.276695820770339,0.3450884155826016,0.26944279134516935,0.2603307664840024,0.33996758449883446,0.2472719086455006,0.0
"[16, 128]",0.01,relu,0.1,0.6619433198380567,0.9688979039891819,0.6437246963562753,0.31693951948948285,0.341467293057735,0.30570909967030113,0.3321393976425061,0.3635027528191624,0.31968339460126066,0.0
"[64, 16]",0.01,relu,0.5,0.6558704453441295,0.982420554428668,0.631578947368421,0.3278817339172625,0.4019642655057666,0.30458697722464934,0.30583635386231617,0.3716942177742196,0.29325233709620446,0.001
"[16, 8, 128, 64]",0.01,relu,0.5,0.5445344129554656,0.6335361730899256,0.5445344129554656,0.20375433798701761,0.3297183723383848,0.22251043494394557,0.15785110297998317,0.21604021669489815,0.20268306505008632,0.1
[512],0.001,relu,0.25,0.680161943319838,0.9574036511156186,0.6356275303643725,0.3130969128451041,0.35495541714669737,0.3028712930152229,0.292110633381265,0.31827341565244793,0.2842773593712267,0.0
"[512, 32, 256]",0.005,relu,0.25,0.6093117408906883,0.9486139283299526,0.5931174089068826,0.30258265412632884,0.311755463518454,0.3027927204632461,0.2781747347480106,0.27534425080460884,0.2928162766632729,0.1
"[16, 128, 8]",0.001,relu,0.5,0.23684210526315788,0.2893847194050034,0.21862348178137653,0.15337917534179216,0.25088277907097234,0.26494830249523615,0.10174733916344654,0.07110815698069968,0.23371010638297873,0.0
[512],0.0005,relu,0,0.6842105263157895,0.9756592292089249,0.6437246963562753,0.3060630846174946,0.3607802179352726,0.29657178573793097,0.2831148618368101,0.3339759533390464,0.2692767431503352,0.0
"[32, 32, 64]",0.001,relu,0,0.6578947368421053,0.9682217714672076,0.6295546558704453,0.27325101720533157,0.32980799170235675,0.2657332381205973,0.25635472912040225,0.30851440686894227,0.2489512899791373,0.0
"[64, 512, 128]",0.001,relu,0,0.6639676113360324,0.9634888438133874,0.6336032388663968,0.2937620283629775,0.3662623355263158,0.2833419269198368,0.25984817530326754,0.3411062580096671,0.2498603655127435,0.001
"[32, 128]",0.0005,relu,0,0.6842105263157895,0.9553752535496958,0.6437246963562753,0.3268966908797417,0.3746620922338135,0.31487867536834996,0.2869838217182943,0.3134581467914801,0.27987591930802197,0.001
"[32, 8, 16, 16]",0.01,relu,0,0.6396761133603239,0.9506423258958756,0.6153846153846154,0.2614505801801267,0.2885468860884712,0.26750073656362766,0.2691318935820056,0.32912080401321636,0.2659256109662868,0.0
"[512, 64, 512]",0.001,relu,0.1,0.6659919028340081,0.9972954699121027,0.6376518218623481,0.29604464793269475,0.36500532170054567,0.2806169228650455,0.255784994287621,0.3230459206976398,0.24570996860577587,0.0
"[512, 128]",0.01,relu,0,0.631578947368421,0.973630831643002,0.6153846153846154,0.28581158739618834,0.35827795307514676,0.29262624123387576,0.28785943709675327,0.3137547997316433,0.3002134667693178,0.01
"[512, 16]",0.005,relu,0.1,0.6740890688259109,0.9682217714672076,0.6538461538461539,0.32993402645847425,0.3603477079326222,0.31886116550540833,0.3221570759534841,0.3397737067574024,0.31437712597756406,0.1
"[16, 16]",0.005,relu,0.1,0.6781376518218624,0.9871534820824882,0.6477732793522267,0.3041910606555915,0.36830941167675857,0.28784661857252597,0.285974429923898,0.339752222387969,0.2702863379099299,0.001
"[8, 64]",0.005,relu,0.25,0.6781376518218624,0.9249492900608519,0.6295546558704453,0.3281969363656861,0.36219236252260856,0.31908280703649916,0.29563238624441085,0.33899053835675164,0.28400572346129294,0.001
"[128, 16, 8]",0.005,relu,0.5,0.6437246963562753,0.9006085192697769,0.5890688259109311,0.3336087656176506,0.3897266986062718,0.308732930975578,0.25551326903049293,0.2926305299657833,0.24127782204284084,0.001
"[128, 512, 256]",0.001,relu,0.5,0.6902834008097166,0.991210277214334,0.6437246963562753,0.33436628783250466,0.39347733105218136,0.3132669952131779,0.29672046998624013,0.3456941183553067,0.27912689161124704,0.0
"[128, 512]",0.001,relu,0.1,0.6740890688259109,0.993238674780257,0.6518218623481782,0.30144871609044727,0.372792567532946,0.285760863670751,0.2907108766340701,0.36175430770010775,0.27015496891904905,0.001
"[32, 32, 32]",0.0005,relu,0.5,0.520242914979757,0.6855983772819473,0.5141700404858299,0.22078957115017372,0.2262939056628377,0.2578640131831621,0.2235249745453416,0.22633003371149923,0.28044070929709225,0.1
"[16, 16, 128]",0.0005,relu,0,0.659919028340081,0.9546991210277215,0.6376518218623481,0.30407038601908265,0.379629821198989,0.29304858822224283,0.2788706325195318,0.31577325059808614,0.2720651026736759,0.1
[8],0.0005,relu,0.5,0.305668016194332,0.49898580121703856,0.31376518218623484,0.21577655670605744,0.25847793248155343,0.2967941934149694,0.21806675499202816,0.2617362973905675,0.3535808564516324,0.01
"[256, 8, 512]",0.01,relu,0.25,0.6012145748987854,0.762001352265044,0.5566801619433198,0.2301417458172326,0.26603421582156717,0.2388218209166269,0.21547487474211613,0.2540567292405528,0.22479428878052155,0.1
"[64, 32, 256, 512]",0.01,relu,0,0.548582995951417,0.6815415821501014,0.5222672064777328,0.27209200455534055,0.2946229782144017,0.28476650083737065,0.2458957210729004,0.2343528685747677,0.2795781665462516,0.0
"[512, 32]",0.005,relu,0,0.6680161943319838,0.9959432048681541,0.6336032388663968,0.2994856330137304,0.36876620979071356,0.27993383457244536,0.26972768437382083,0.32795930465622086,0.25311146634676046,0.1
"[64, 256, 16, 64]",0.005,relu,0.5,0.6194331983805668,0.8505747126436781,0.5526315789473685,0.312890188058235,0.3308308597934027,0.3318910810110748,0.24561940612584995,0.2699042579994961,0.25353353583954336,0.0
"[512, 512]",0.001,relu,0.25,0.6781376518218624,0.9655172413793104,0.6336032388663968,0.31562329141607437,0.36438918666292,0.30600825927014913,0.28903740194296246,0.3114071038251366,0.2870090388081627,0.1
[512],0.001,relu,0.5,0.6862348178137652,0.9607843137254902,0.6255060728744939,0.31724300418925444,0.36072087572724515,0.30696117394333916,0.2860194443682951,0.3066491125230063,0.2793722467533481,0.0
"[16, 8, 256]",0.0005,relu,0.5,0.3522267206477733,0.5456389452332657,0.36639676113360325,0.21132341572567717,0.2591239400262966,0.2720761089229487,0.2232275992173835,0.27461727485415655,0.24361098555403937,0.001
"[128, 32]",0.005,relu,0.1,0.6720647773279352,0.9641649763353617,0.6255060728744939,0.3053672148042099,0.34101998635605296,0.29869978321167306,0.28762790618700884,0.3120857445804851,0.2812165895316709,0.0
"[64, 64]",0.005,relu,0.5,0.6781376518218624,0.982420554428668,0.6275303643724697,0.34240332416107666,0.4517813135659521,0.31813780615016535,0.2756649642159087,0.32504611260227434,0.26248898820081545,0.001
